"Y01","Account_Type","Additional_Seats","Age","Arrival_Time","Auto_Renew_STH","Concession_Total","DistA","Educational_Level","Favorite_Caps_Player","Favorite_Sport","Favorite_Team","First_Year_STH","HouseHold_Income_True","Job_Sector","Marital","Mode_Of_Transport","Most_Purch_Concession","Mult_Loc","Net_Worth_True","Num_Children","NumSeats","PerSold","PerTransf","PerUsed","Rejoined_STH","Rep_Calls","Rep_Name","Rep_Visits","Sex","Spent_Other_Teams","STH_Attended","Survey_Comp","Team_B_STH","Team_C_STH","Team_Network_Sub","Team_Store_Total","Tenure","Ticket_Form","Total_Spent","Weekday_Attended","Weekday_Sold","Weekend_Attended","Weekend_Sold","Region"
1,"Personal",0,57,30,"Yes",1267.22,40,"PHD","Alexander Ovechkin","NHL","Washington Capitals",2016,120000,"Tech","M","Uber/Taxi","Beer","No",1650000,2,4,1,0,0.95,FALSE,49,"Emma",13,"M",1990.4625,2,0,"Yes","No","Yes",325.15,9,"Physical",3582.8325,0.494326241,0.505673759,0.94,0.201,"DCArea"
1,"Business",0,96,30,"Yes",1333.98,85,"BD","Aliaksei Protas","Other","Washington Capitals",2017,125000,"Gov","M","Public","Popcorn","No",1650000,1,6,0.045507992,0.044167568,0.610564992,FALSE,73,"Grace",6,"M",0,2,1,"No","No","No",0,8,"Physical",1333.98,0.773758865,0.226241135,0.85,0.173,"South"
1,"Personal",0,64,60,"Yes",1537.02,28,"MD","John Carlson","NHL","Washington Capitals",1994,160000,"Manufact","M","Other","Popcorn","No",1400000,2,4,0.000864628,0.154312814,0.493234939,FALSE,48,"Emma",35,"M",500,2,0.21,"No","No","No",5388.67,31,"Physical",7425.69,0.440425532,0.559574468,0.7,0.014,"DCArea"
1,"Personal",0,26,30,"Yes",760,206,"AD","Alexander Ovechkin","NHL","Other",2022,85000,"Manufact","M","Car","Soda","No",1300000,2,2,0,0.3,0.82,FALSE,36.62208649,"Emma",15,"M",1089.625,0,0.25,"No","No","No",111.7,3,"Physical",1961.325,0.592198582,0.407801418,0.41,0.008,"Northeast"
1,"Personal",0,69,60,"Yes",1076.11,28,"BD","T.J. Oshie","NHL","Washington Capitals",1980,145000,"Finance","M","Public","Beer","No",1050000,1,2,0.252183106,0.056943579,0.93,FALSE,72,"Frank",56,"M",4441.79,1,0.56,"No","No","Yes",7807.47,45,"Physical",13325.37,0.429078014,0.570921986,0.76,0.227,"DCArea"
1,"Personal",0,53,30,"Yes",976.4,35,"HS","John Carlson","NHL","Washington Capitals",1992,95000,"Finance","M","Other","Beer","No",1250000,1,2,0.003286064,0.063637506,0.388520238,FALSE,29,"Frank",43,"M",3346.52,2,0.64,"No","No","Yes",5716.64,33,"Digital",10039.56,0.877304965,0.122695035,0.79,0.084,"DCArea"
0,"Business",0,30,30,"Yes",1398.01,198,"SC","John Carlson","Other","New Jersey Devils",2023,45000,"Tech","S","Car","Soda","No",1e+05,1,4,0.085539213,0.01,0.84,FALSE,45,"Alice",12,"M",500,2,0,"Yes","No","No",108.54,2,"Digital",2006.55,0.279432624,0.720567376,0.86,0.06,"Northeast"
1,"Shared",0,29,30,"Yes",832.42,39,"PHD","Dylan Strome","Other","Washington Capitals",2019,70000,"Manufact","M","Uber/Taxi","Beer","No",5e+05,1,2,0.009228855,0.056475159,0.793892575,TRUE,57,"Grace",10.5,"M",1129.875,0,0.32,"Yes","Yes","Yes",71.48,1,"Digital",2033.775,0.616312057,0.383687943,0.52,0.159,"DCArea"
1,"Personal",0,27,30,"No",919.65,38,"BD","Taylor Raddysh","Other","Washington Capitals",2024,35000,"Edu","D","Uber/Taxi","Popcorn","No",7e+05,2,2,0.086238873,0.035897199,0.790174772,FALSE,44,"Ivy",10,"F",500,2,0.31,"No","Yes","Yes",70.89,1,"Digital",1490.54,0.384397163,0.615602837,0.78,0.039,"DCArea"
1,"Personal",0,91,60,"Yes",907.9,2,"HS","Connor McMichael","NHL","Washington Capitals",2015,75000,"Gov","D","Public","Hot Dog","No",2900000,1,4,0.013575688,0.015566444,0.69203581,TRUE,60,"Ivy",8,"M",0,1,0,"No","No","No",137.39,3,"Digital",1045.29,0.741843972,0.258156028,0.79,0.036,"DCArea"
1,"Personal",0,37,45,"Yes",1303.98,198,"BD","T.J. Oshie","NHL","New Jersey Devils",2021,105000,"Finance","M","Car","Beer","No",5e+05,6,4,0.047796526,0.043150111,0.87,FALSE,63.19283119,"Other",18,"M",1844.225,3,0.57,"No","No","No",171.4,4,"Digital",3319.605,0.569503546,0.430496454,0.78,0.103,"Northeast"
0,"Personal",0,94,15,"Yes",1379.68,136,"MD","Sonny Milano","Other","Other",1997,125000,"Tech","M","Car","Soda","No",1600000,1,4,0.001773638,0.005119184,0.013662717,FALSE,72,"Frank",21,"M",500,2,0.47,"Yes","No","No",972.97,28,"Physical",2852.65,0.678723404,0.321276596,0.94,0.006,"West"
1,"Personal",0,29,30,"Yes",1023.32,213,"AD","Connor McMichael","NHL","Other",2014,105000,"Manufact","M","Public","Beer","No",50000,0,4,0.004227889,0.060161678,0.055442816,FALSE,43,"Alice",19,"M",1758.2625,2,0.36,"No","No","No",383.29,11,"Digital",3164.8725,0.477304965,0.522695035,0.93,0.028,"South"
1,"Personal",0,35,45,"No",722.22,3,"MD","T.J. Oshie","NHL","Washington Capitals",2018,50000,"Finance","M","Car","Popcorn","No",4e+05,1,2,0.101194642,0.243390602,0.962361379,TRUE,54.19164995,"Ivy",6,"F",500,1,0.62,"Yes","No","Yes",0,1,"Digital",1222.22,0.470212766,0.529787234,0.53,0.155,"DCArea"
0,"Personal",0,29,30,"Yes",1135.27,209,"BD","Tom Wilson","NHL","Other",2016,70000,"Tech","M","Public","Hot Dog","No",450000,3,4,0.12978313,0.013868076,0.115920186,FALSE,70,"Alice",5,"M",0,2,0.35,"No","Yes","Yes",0,9,"Digital",1135.27,0.684397163,0.315602837,0.96,0.048,"South"
1,"Shared",0,60,45,"Yes",892.23,187,"AD","T.J. Oshie","NHL","New Jersey Devils",2022,90000,"Finance","M","Uber/Taxi","Hot Dog","No",3400000,3,2,0.085996465,0.01,0.727586097,FALSE,52,"Other",9.5,"F",1251.325,2,0.14,"Yes","No","Yes",108.83,3,"Physical",2252.385,0.59787234,0.40212766,0.38,0.039,"Northeast"
1,"Personal",0,54,30,"No",1302.9,37,"AD","Sonny Milano","NHL","Washington Capitals",2020,90000,"Tech","D","Car","Other","No",6e+05,2,4,0.108677404,0.219876332,0.789389578,TRUE,74.39124685,"Ivy",14,"F",500,2,1,"No","No","Yes",0,1,"Physical",1802.9,0.496453901,0.503546099,0.5,0.05,"DCArea"
0,"Personal",0,64,-30,"No",942.5,132,"PHD","T.J. Oshie","Other","Washington Capitals",2024,95000,"Tech","D","Other","Soda","No",1250000,0,2,0.020454812,0.010653799,0.023549971,FALSE,13,"Frank",7,"M",500,0,0,"No","No","Yes",-6.77,1,"Digital",1435.73,0.509219858,0.490780142,0.72,0.039,"Midwest"
0,"Personal",0,37,30,"Yes",953.67,209,"SC","Sonny Milano","NHL","Washington Capitals",2023,70000,"Tech","S","Car","Specialty","No",1550000,1,2,0.050506727,0.015440365,0.080791434,FALSE,61.88144444,"Ivy",6,"F",0,2,0.27,"No","No","Yes",70.82,2,"Digital",1024.49,0.615602837,0.384397163,0.62,0.098,"South"
1,"Business",0,96,45,"Yes",991.25,32,"AD","Alexander Ovechkin","NHL","Washington Capitals",2001,65000,"Gov","M","Uber/Taxi","Soda","No",950000,2,2,0.206617379,0.096542064,0.409219455,FALSE,77,"Frank",16,"M",1239.0625,2,0.17,"No","No","No",0,24,"Digital",2230.3125,0.566666667,0.433333333,0.42,0.244,"DCArea"
1,"Personal",0,46,30,"Yes",1156.4,38,"BD","Nic Dowd","NHL","Washington Capitals",2023,115000,"Tech","M","Car","Specialty","No",1e+06,3,4,0.047054424,0.105043362,0.631742374,FALSE,72,"Grace",8.5,"M",0,2,0,"No","No","Yes",119,2,"Digital",1275.4,0.604964539,0.395035461,0.88,0.008,"DCArea"
1,"Personal",0,99,30,"Yes",955.78,85,"HS","T.J. Oshie","NHL","Washington Capitals",2007,135000,"Gov","M","Public","Other","No",2800000,1,2,0.022233572,0.035472031,0.436027074,FALSE,37,"Emma",22,"M",500,3,0,"No","No","No",3121.79,18,"Digital",4577.57,0.589361702,0.410638298,0.85,0.067,"South"
1,"Personal",0,66,45,"Yes",1276.31,0,"HS","Alexander Ovechkin","NHL","Washington Capitals",2017,115000,"Tech","M","Public","Beer","No",2400000,0,4,0.123314739,0.074259607,0.987909917,FALSE,69.3178066,"Frank",20,"M",1571.25,1,0.32,"No","Yes","No",294.94,8,"Digital",3142.5,0.911347518,0.088652482,0.96,0.166,"DCArea"
1,"Personal",0,61,30,"Yes",829.61,32,"MD","Nic Dowd","NHL","Washington Capitals",1989,75000,"Finance","D","Car","Beer","No",850000,1,2,0.02750982,0.144001707,0.83,FALSE,33,"Frank",9,"M",500,4,0,"Yes","No","No",0,36,"Digital",1329.61,0.65106383,0.34893617,0.42,0.035,"DCArea"
1,"Shared",0,32,30,"No",1136.43,37,"PHD","Tom Wilson","NHL","Washington Capitals",2024,35000,"Tech","S","Other","Soda","No",50000,1,4,0.063463491,0.10512593,0.933375127,FALSE,66.33033855,"Grace",4.5,"M",0,3,0.29,"No","No","No",109.86,1,"Digital",1246.29,0.842553191,0.157446809,0.97,0.095,"DCArea"
1,"Personal",0,92,30,"No",895.63,32,"AD","Sonny Milano","NHL","Washington Capitals",1996,65000,"Gov","S","Uber/Taxi","Beer","No",1600000,0,2,0.058756349,0.110631101,0.458061557,FALSE,64,"Frank",23.5,"M",2268.9625,2,0.18,"Yes","No","Yes",919.54,29,"Digital",4084.1325,0.54751773,0.45248227,0.98,0.021,"DCArea"
1,"Personal",0,53,15,"Yes",977.43,1,"BD","Trevor van Riemsdyk","NHL","Washington Capitals",1999,105000,"Tech","M","Uber/Taxi","Beer","No",1300000,3,2,1,0,0.735805241,FALSE,58,"David",16,"M",1221.7875,2,0.2,"No","No","No",0,26,"Digital",2199.2175,0.824822695,0.175177305,0.53,0.276,"DCArea"
1,"Personal",0,31,30,"Yes",654.95,3,"SC","T.J. Oshie","NHL","Washington Capitals",2015,95000,"Gov","M","Uber/Taxi","Hot Dog","No",2300000,3,2,0.035028062,0.1171591,0.751193744,FALSE,47,"Other",9,"M",500,1,0.28,"Yes","Yes","Yes",345.63,10,"Digital",1500.58,0.665957447,0.334042553,0.47,0.057,"DCArea"
1,"Business",0,64,0,"Yes",896.74,37,"AD","John Carlson","NHL","Washington Capitals",2018,70000,"Tech","M","Other","Specialty","No",1700000,0,2,0.17337493,0.053727968,0.757499466,TRUE,66,"Ivy",6,"M",500,1,0.58,"No","No","No",0,2,"Digital",1396.74,0.80070922,0.19929078,0.47,0.183,"DCArea"
0,"Personal",0,88,60,"No",1165.3,209,"AD","Pierre-Luc Dubois","NHL","New Jersey Devils",2020,55000,"Finance","M","Other","Popcorn","No",1750000,2,4,0.003836448,0.026643344,0.713340913,TRUE,55.39849945,"Ivy",13,"M",500,2,0.11,"No","Yes","No",0,1,"Digital",1665.3,0.958758865,0.041241135,0.83,0.08,"Northeast"
0,"Personal",0,82,30,"Yes",1799.91,251,"AD","Nicklas Backstrom","NHL","Other",2020,135000,"Edu","M","Other","Beer","No",8e+05,1,6,0.049414598,0.071349051,0.07937331,FALSE,75,"David",14,"M",0,2,0.37,"Yes","No","No",0,5,"Physical",1799.91,0.680141844,0.319858156,0.42,0.043,"South"
1,"Shared",0,31,60,"No",886.4,2,"HS","Tom Wilson","Other","Washington Capitals",2021,80000,"Finance","D","Uber/Taxi","Soda","No",4e+05,2,2,0.084887044,0.026206999,0.627428966,FALSE,70,"Frank",8.5,"M",500,1,0.28,"No","No","No",149.38,4,"Digital",1535.78,0.512056738,0.487943262,0.93,0.05,"DCArea"
1,"Personal",0,70,-30,"Yes",825.36,120,"PHD","Nicklas Backstrom","Other","Philadelphia Flyers",2009,85000,"Gov","U","Car","Beer","No",2250000,0,2,0.119770486,0.036663951,0.172827672,FALSE,75,"David",19,"M",0,2,0.5,"Yes","No","No",2768.91,16,"Digital",3594.27,0.490780142,0.509219858,0.88,0.24,"Northeast"
1,"Personal",0,32,45,"Yes",736.35,120,"AD","Connor McMichael","NHL","Philadelphia Flyers",2013,95000,"Manufact","M","Car","Specialty","No",7e+05,1,2,0.16096438,0.068761437,0.95,FALSE,45,"David",9.5,"M",500,2,0.23,"No","No","No",0,12,"Digital",1236.35,0.778014184,0.221985816,0.99,0.128,"Northeast"
0,"Personal",0,79,45,"No",879.83,35,"HS","Alexander Ovechkin","NHL","Philadelphia Flyers",2019,105000,"Gov","S","Public","Beer","No",2100000,1,4,0.027578238,0.039406107,0.001973233,TRUE,67.22241524,"Grace",4,"M",0,3,0.24,"No","No","Yes",0,1,"Digital",879.83,0.466666667,0.533333333,0.87,0.169,"West"
1,"Personal",0,95,45,"No",993.58,38,"BD","Trevor van Riemsdyk","NHL","Washington Capitals",2016,95000,"Retail","M","Car","Soda","No",1200000,0,2,0.015604754,0.042327463,0.88776072,TRUE,72.7290855,"Grace",12,"M",1241.975,0,0.37,"No","No","Yes",0,1,"Digital",2235.555,0.565248227,0.434751773,0.59,0.014,"DCArea"
1,"Personal",0,75,-15,"Yes",1277.32,32,"BD","Anthony Beauvillier","NHL","Washington Capitals",2015,110000,"Tech","M","Car","Soda","No",2150000,1,4,0.087014938,0.046797203,0.828511982,FALSE,72,"David",22,"M",2046.925,0,0.49,"No","No","Yes",360.22,10,"Digital",3684.465,0.607801418,0.392198582,0.59,0.123,"DCArea"
1,"Personal",0,50,30,"Yes",816.23,124,"BD","Nicklas Backstrom","NHL","Philadelphia Flyers",2010,70000,"Gov","S","Uber/Taxi","Soda","No",1050000,0,2,0.124189054,0.01,0.291427964,FALSE,65,"Frank",11.5,"M",0,2,0.12,"No","Yes","No",477.73,15,"Digital",1293.96,0.809929078,0.190070922,0.88,0.213,"Northeast"
1,"Personal",0,28,30,"No",608.58,1,"HS","Tom Wilson","Other","Washington Capitals",2018,85000,"Tech","M","Public","Popcorn","No",650000,2,2,0.094778922,0.125438396,0.920380432,TRUE,50.47665268,"Alice",7,"M",0,1,0,"No","No","No",80.6,2,"Digital",689.18,0.587943262,0.412056738,0.47,0.05,"DCArea"
1,"Personal",0,70,45,"Yes",784.15,32,"PHD","T.J. Oshie","Other","Washington Capitals",1990,110000,"Finance","M","Car","Beer","No",1500000,0,2,0.033356748,0.012957532,0.95,FALSE,69.1575296,"Frank",15,"M",500,2,0.24,"No","No","No",1215.27,35,"Digital",2499.42,0.735460993,0.264539007,0.74,0.002,"DCArea"
1,"Personal",0,87,30,"Yes",937.98,35,"BD","Alexander Ovechkin","NHL","Washington Capitals",2012,55000,"Gov","M","Public","Soda","No",1850000,1,2,0.076743255,0.393347988,0.503288434,FALSE,32,"David",15,"M",1172.475,1,0.14,"Yes","No","Yes",0,13,"Digital",2110.455,0.743971631,0.256028369,0.82,0.088,"DCArea"
0,"Personal",0,30,45,"No",666.6,187,"BD","Sonny Milano","NHL","Washington Capitals",2025,80000,"Finance","M","Uber/Taxi","Burger","No",350000,1,2,0.033174157,0.022164514,0.633908233,FALSE,42.29709917,"Grace",5,"M",500,1,0.53,"No","Yes","No",56.92,1,"Digital",1223.52,0.711347518,0.288652482,0.83,0.038,"South"
0,"Personal",0,31,30,"Yes",806.78,132,"BD","John Carlson","NHL","Washington Capitals",2012,80000,"Tech","M","Uber/Taxi","Specialty","No",550000,1,2,0.002826111,0.051973444,0.154253374,FALSE,57,"David",18,"M",2016.95,3,0.28,"No","No","Yes",0,13,"Digital",2823.73,0.431914894,0.568085106,0.77,0.061,"West"
0,"Shared",0,53,15,"Yes",793.22,201,"MD","Clay Stevenson","NHL","Other",2013,80000,"Finance","M","Car","Soda","No",5e+05,2,2,0.083471065,0.027056956,0.13885404,FALSE,54,"David",15,"M",1506.6125,2,0.38,"Yes","Yes","Yes",412.07,12,"Digital",2711.9025,0.541134752,0.458865248,0.78,0.007,"South"
1,"Business",0,96,60,"Yes",1200.23,85,"AD","Connor McMichael","NHL","Washington Capitals",2024,1e+05,"Gov","M","Car","Popcorn","No",1050000,0,6,0.392154218,0.01,0.751111435,FALSE,63,"Grace",9,"M",500,3,0.48,"No","No","Yes",118.14,1,"Physical",1818.37,0.603546099,0.396453901,0.4,0.262,"South"
1,"Business",0,93,60,"Yes",1951.16,120,"PHD","John Carlson","NHL","Philadelphia Flyers",1976,85000,"Finance","M","Other","Popcorn","No",1750000,1,6,0.00089267,0.01257156,0.034923833,FALSE,68,"Frank",29,"M",1826.71,3,0.35,"Yes","No","Yes",1702.26,48,"Digital",5480.13,0.85177305,0.14822695,0.6,0.114,"Northeast"
1,"Shared",0,34,-15,"Yes",1251.86,28,"BD","T.J. Oshie","NHL","Washington Capitals",2019,105000,"Manufact","M","Public","Specialty","No",6e+05,2,4,0.191377911,0.01,0.788157699,FALSE,76.76252157,"Frank",8.5,"M",0,4,0,"Yes","No","No",226.84,6,"Digital",1478.7,0.787943262,0.212056738,0.6,0.061,"DCArea"
1,"Personal",0,76,30,"Yes",877.79,3,"SC","Alexander Ovechkin","Other","Washington Capitals",1998,65000,"Finance","M","Public","Soda","No",1300000,0,2,0.005116018,0.091534025,0.757076474,FALSE,50,"David",12.5,"M",0,4,0.44,"Yes","No","Yes",937.96,27,"Physical",1815.75,0.843262411,0.156737589,0.97,0.053,"DCArea"
1,"Business",0,62,30,"Yes",789.43,32,"BD","Nicklas Backstrom","NHL","Washington Capitals",1987,110000,"Gov","M","Other","Popcorn","No",3350000,0,2,0.067124388,0.061882192,0.136019382,FALSE,59,"Frank",21,"M",500,1,0.21,"Yes","No","Yes",1316.98,38,"Digital",2606.41,0.783687943,0.216312057,0.91,0.075,"West"
0,"Personal",0,91,60,"No",865.2,203,"BD","Nicklas Backstrom","NHL","Other",1984,85000,"Tech","D","Uber/Taxi","Hot Dog","No",950000,0,2,0.02704973,0.003256081,0.002663512,FALSE,49,"Emma",8,"M",500,1,0.15,"No","No","No",0,41,"Physical",1365.2,0.259574468,0.740425532,0.29,0.042,"Northeast"
1,"Personal",0,64,30,"Yes",879.53,251,"SC","Sonny Milano","Other","New Jersey Devils",2005,105000,"Gov","D","Public","Other","No",2100000,2,2,0.118324719,0.006243326,0.047052419,FALSE,65,"David",30.5,"M",2168.28,2,0.18,"No","No","Yes",3457.03,20,"Digital",6504.84,0.407092199,0.592907801,0.91,0.068,"Northeast"
1,"Personal",0,64,45,"Yes",863.7,85,"BD","John Carlson","NHL","Washington Capitals",1998,105000,"Gov","M","Car","Beer","No",2600000,1,2,0.061412747,0.026443992,0.116737546,FALSE,64,"Emma",30,"M",500,2,0.08,"No","No","No",4677.13,27,"Digital",6040.83,0.532624113,0.467375887,0.4,0.06,"South"
1,"Personal",0,35,30,"Yes",810.06,198,"MD","Anthony Beauvillier","Other","New Jersey Devils",2017,65000,"Finance","M","Public","Popcorn","No",1500000,2,2,0.03768861,0.03619532,0.06351184,FALSE,48,"David",11,"M",1349.9875,1,0.13,"No","Yes","No",269.93,8,"Physical",2429.9775,0.637588652,0.362411348,0.67,0.128,"Northeast"
0,"Shared",0,69,30,"No",874.35,187,"BD","Dylan Strome","NHL","New Jersey Devils",2021,75000,"Manufact","D","Car","Beer","No",1250000,1,2,1,0,0.640620345,FALSE,64,"David",13,"M",500,1,0,"No","No","No",145.92,4,"Digital",1520.27,0.895035461,0.104964539,0.98,0.388,"Northeast"
1,"Shared",0,79,45,"Yes",1333.33,35,"MD","Sonny Milano","Other","Washington Capitals",2024,125000,"Tech","M","Car","Beer","No",2350000,1,4,0.194030398,0.014328624,0.721783853,FALSE,73,"Ivy",11,"M",500,1,0.28,"Yes","No","Yes",100.68,1,"Physical",1934.01,0.541134752,0.458865248,0.53,0.223,"DCArea"
1,"Personal",0,32,45,"Yes",765.44,1,"HS","Dylan Strome","NHL","Washington Capitals",2013,105000,"Manufact","M","Public","Hot Dog","No",250000,3,2,0.00713925,0.055033929,0.791541211,FALSE,63.61007826,"Emma",12.5,"M",1479.15,3,0.25,"No","Yes","No",417.88,12,"Digital",2662.47,0.435460993,0.564539007,0.66,0.006,"DCArea"
0,"Personal",0,33,45,"Yes",2560.96,189,"MD","Connor McMichael","NHL","New Jersey Devils",2018,110000,"Tech","M","Car","Popcorn","No",1250000,3,8,0.026498559,0.132941097,0.71475014,TRUE,65.02395299,"Grace",11,"M",0,2,0.29,"Yes","No","No",131.4,1,"Digital",2692.36,0.596453901,0.403546099,0.6,0.065,"Northeast"
1,"Personal",0,57,30,"Yes",866.71,144,"MD","Sonny Milano","Other","Philadelphia Flyers",2016,115000,"Finance","M","Public","Popcorn","No",750000,1,2,0.025468131,0.06968433,0.768793986,TRUE,68.33198725,"Ivy",12.5,"M",1175.4,1,0.44,"No","No","Yes",73.61,1,"Digital",2115.72,0.719858156,0.280141844,0.76,0.042,"Northeast"
0,"Shared",0,25,30,"No",742.56,120,"HS","Alexander Ovechkin","NHL","New Jersey Devils",2025,45000,"Gov","S","Car","Popcorn","No",50000,0,2,0.028095863,0.041689954,0.135886077,FALSE,73,"Ivy",4.5,"M",0,1,0.21,"Yes","No","No",51.88,1,"Digital",794.44,0.577304965,0.422695035,0.96,0.038,"Midwest"
1,"Personal",0,90,30,"Yes",1110.89,54,"MD","John Carlson","NHL","Washington Capitals",1985,60000,"Tech","M","Uber/Taxi","Specialty","No",3600000,1,2,0.042730609,0.082226107,0.160712471,FALSE,32,"Emma",41,"M",0,2,0.39,"Yes","No","Yes",6931.31,40,"Digital",8042.2,0.972340426,0.027659574,0.95,0.041,"Midwest"
1,"Business",0,57,30,"Yes",767.41,124,"AD","Andrew Mangiapane","NHL","Philadelphia Flyers",2013,125000,"Tech","M","Car","Beer","No",1100000,3,2,0.047470959,0.055124224,0.149834653,FALSE,69,"Emma",14,"F",500,2,0.35,"No","Yes","Yes",416.06,12,"Digital",1683.47,0.79787234,0.20212766,0.61,0.052,"Northeast"
1,"Shared",0,65,45,"Yes",900.2,85,"BD","Tom Wilson","Other","Washington Capitals",2019,135000,"Gov","M","Uber/Taxi","Beer","No",2150000,1,2,0.199419974,0.079083615,0.842987696,TRUE,39,"Grace",10.5,"M",1216.5625,3,0.3,"No","Yes","Yes",73.05,1,"Digital",2189.8125,0.656028369,0.343971631,0.86,0.22,"South"
1,"Shared",0,32,-30,"Yes",956.1,37,"BD","Nicklas Backstrom","NHL","Washington Capitals",2022,75000,"Finance","M","Car","Other","No",1050000,0,2,0.024530786,0.01,0.774786841,FALSE,75,"Alice",12,"M",1195.125,1,0.38,"No","No","No",0,3,"Digital",2151.225,0.880141844,0.119858156,0.45,0.061,"DCArea"
1,"Personal",0,81,60,"No",857.23,80,"HS","Tom Wilson","NHL","Washington Capitals",2016,80000,"Finance","M","Car","Beer","No",1950000,1,2,0.113128832,0.073905806,0.75803005,TRUE,73.28359337,"Alice",5.5,"M",0,1,0.22,"Yes","No","Yes",83.97,1,"Physical",941.2,0.614893617,0.385106383,0.74,0.001,"South"
1,"Personal",0,32,15,"Yes",691.72,254,"BD","T.J. Oshie","NHL","Washington Capitals",2017,120000,"Tech","M","Uber/Taxi","Beer","No",2e+05,2,2,0.003225473,0.11429965,0.282966792,TRUE,19.66078967,"Ivy",2,"M",864.65,1,0.1,"Yes","No","Yes",0,3,"Digital",1556.37,0.589361702,0.410638298,0.8,0.058,"South"
1,"Personal",0,63,30,"Yes",805.96,36,"BD","T.J. Oshie","NHL","Washington Capitals",1997,95000,"Gov","M","Public","Beer","No",3600000,0,2,0.054313342,0.221448584,0.88,FALSE,43,"Frank",20,"M",2222.225,1,0.18,"No","No","Yes",971.82,28,"Physical",4000.005,0.739716312,0.260283688,0.98,0.087,"DCArea"
1,"Personal",0,64,60,"Yes",2403.5,80,"SC","Nicklas Backstrom","NHL","Washington Capitals",2020,1e+05,"Gov","M","Public","Beer","No",1050000,0,8,0.081913199,0.033401215,0.97,FALSE,55,"David",20,"M",1307.95,2,0.19,"No","No","No",212.4,5,"Digital",3923.85,0.590780142,0.409219858,0.73,0.038,"South"
1,"Business",0,69,45,"Yes",955.23,3,"SC","Tom Wilson","NHL","Washington Capitals",2010,135000,"Gov","M","Public","Specialty","No",3550000,1,2,0.187546137,0.047683954,0.905231244,FALSE,76,"Frank",17,"M",1849.125,3,0,"No","No","No",524.07,15,"Physical",3328.425,0.324113475,0.675886525,0.19,0.202,"DCArea"
1,"Personal",0,77,30,"Yes",776.79,132,"HS","Matt Roy","NHL","Philadelphia Flyers",2024,55000,"Finance","M","Car","Beer","No",550000,1,2,0.064337967,0.404097248,0.865010487,FALSE,67.83465764,"Ivy",3.5,"M",500,1,0,"Yes","No","Yes",0,1,"Physical",1276.79,0.60070922,0.39929078,0.89,0.085,"Northeast"
1,"Personal",0,73,0,"Yes",935.71,32,"BD","Tom Wilson","NHL","Washington Capitals",2014,1e+05,"Tech","S","Car","Beer","No",850000,0,2,0.088352673,0.043502701,0.617986616,FALSE,69,"Frank",14,"M",0,2,0.24,"No","Yes","No",353.41,11,"Physical",1289.12,0.343262411,0.656737589,0.71,0.008,"DCArea"
1,"Personal",0,51,45,"Yes",836.95,37,"SC","Rasmus Sandin","NHL","Washington Capitals",2008,120000,"Tech","M","Car","Burger","No",1600000,1,2,0.130476687,0.346821347,0.749058618,FALSE,47,"David",16.5,"M",1784.1375,1,0.45,"Yes","No","No",590.36,17,"Digital",3211.4475,0.868794326,0.131205674,0.96,0.114,"DCArea"
1,"Personal",0,57,15,"Yes",907.36,199,"HS","Alexander Ovechkin","NHL","New Jersey Devils",1991,95000,"Gov","M","Public","Soda","No",4e+05,1,2,0.081445933,0.129678803,0.071611079,FALSE,59,"Emma",12,"M",500,0,0.19,"Yes","No","No",0,34,"Digital",1407.36,0.619858156,0.380141844,0.96,0.132,"Northeast"
1,"Personal",0,73,30,"Yes",808.23,32,"AD","John Carlson","NHL","Washington Capitals",2009,70000,"Gov","M","Car","Hot Dog","No",1350000,1,2,0.054757941,0.114601618,0.45486047,FALSE,42,"David",13,"M",500,1,0,"No","No","No",553.47,16,"Digital",1861.7,0.490070922,0.509929078,0.5,0.114,"DCArea"
1,"Personal",0,59,60,"Yes",1342.48,85,"BD","Alexander Ovechkin","NHL","Washington Capitals",1999,85000,"Tech","M","Public","Hot Dog","No",2100000,2,4,0.029864418,0.093173509,0.09052628,FALSE,15,"David",11,"M",500,2,0.3,"Yes","No","No",0,26,"Digital",1842.48,0.454609929,0.545390071,0.5,0.217,"South"
