Cust_ID,tenure,Rejoined_STH,DistA,PerUsed,PerTransf,PerSold,NumSeats,Mult_Loc,Sex,Educational_Level,Age,Marital,Job_Sector,Num_Children,State_Name,Mode_of_Transport,Favorite_Caps_Player,Favorite_Team,Favorite_Sport,UnempRate,InfRate,Survey_Comp,Team_Network_Sub,Rep_Name,STH_Attended,Rep_Calls,Rep_Visits,Arrival_Time,Team_B_STH,Team_C_STH,Total Spent,Net_Worth_True,HouseHold_Income_True,NHL_Team_Record,Playoffs,Last_Team_Championship,ticket_form,Weekday_Attended,Weekday_Sold,First_Year_STH,Weekend Attended,Weekend Sold,Additional_Seats,Seating_Location,Auto_Renew_STH,Account_Type,Y01
844174177,17,FALSE,132,0.184631441,0.056686656,0.053425676,2,No,M,NA,70,M,NA,1,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,5.3,No,David,2,31,24,60,NA,NA,5668.515,NA,1.00E+05,51-22-9,Yes,2018,Digital,0.795035461,0.204964539,2008,0.7,0.081,0,104,Yes,Personal,1
331430042,37,FALSE,2,0.619744224,0.234636981,0.03499217,4,No,NA,NA,72,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.17,No,Emma,3,46,17,30,NA,NA,2634.17,3900000,130000,51-22-9,Yes,2018,Physical,0.431914894,0.568085106,1988,0.52,0.2,0,Suite,Yes,Business,1
678422598,7,FALSE,32,0.606227581,0.093445567,0.001028738,2,No,M,NA,33,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Ivy,1,72.51720706,9,30,NA,NA,860.91,NA,NA,51-22-9,Yes,2018,Physical,0.491489362,0.508510638,2018,0.78,0.002,0,427,Yes,Personal,1
744321939,17,FALSE,35,0.767273914,0.10825434,0.002786811,2,No,M,NA,51,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.24,Yes,Emma,4,65,18,30,NA,NA,2975.6475,NA,NA,51-22-9,Yes,2018,Physical,0.497163121,0.502836879,2008,0.7,0.044,0,409,Yes,Personal,1
423304569,9,FALSE,120,0.587457659,0.075942491,0.070381921,8,No,M,NA,70,D,NA,NA,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0,Yes,Ivy,2,56.28414507,12,60,NA,NA,2138.39,NA,NA,51-22-9,Yes,2018,Digital,0.544680851,0.455319149,2016,0.92,0.03,0,408,No,Personal,1
665521953,13,FALSE,28,0.769627535,0.069947791,0.001415223,2,No,M,HS,87,D,Finance,0,Virginia,Uber/Taxi,John Carlson,Washington Capitals,NHL,0.042,0.023,0.44,Yes,Emma,3,71,10,60,Yes,No,1689.93,NA,NA,51-22-9,Yes,2018,Physical,0.710638298,0.289361702,2012,0.58,0.011,0,408,Yes,Personal,1
430553228,28,FALSE,NA,0.062396946,0.005174711,0.083611728,2,No,NA,NA,98,S,NA,0,Washington,NA,NA,Seattle Kraken,NA,0.042,0.023,0.5,No,Emma,2,25,20,60,NA,NA,3399.22,NA,NA,51-22-9,Yes,2018,Physical,0.629787234,0.370212766,1997,0.72,0.015,0,102,Yes,Personal,0
315833495,NA,TRUE,35,0.709202932,0.023320196,0.041229582,4,No,M,NA,34,M,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.63,No,Ivy,2,76,8,30,NA,NA,1410.17,NA,NA,51-22-9,Yes,2018,Digital,0.75248227,0.24751773,2020,0.85,0.097,0,Club,Yes,Personal,1
801515957,11,FALSE,251,0.113337635,0.095239993,0.204526288,2,No,M,HS,54,M,Tech,3,West Virginia,Car,Nicklas Backstrom,Washington Capitals,NHL,0.042,0.023,0.43,No,Emma,3,46.85912724,14,60,Yes,No,2585.43,450000,70000,51-22-9,Yes,2018,Digital,0.978971631,0.021028369,2014,0.93,0.153,0,424,Yes,Business,1
211053971,25,FALSE,NA,0.149330813,0.100366923,0.047713083,2,No,M,NA,NA,M,NA,0,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.28,No,David,3,NA,NA,0,NA,NA,4028.4,8.00E+05,NA,51-22-9,Yes,2018,Digital,0.958758865,0.041241135,2000,0.93,0.048,0,416,Yes,Personal,1
305519240,4,TRUE,0,0.903,0.263,0.184,8,Yes,M,NA,28,M,NA,NA,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.19,Yes,Frank,2,76,21,45,NA,NA,4797.58,NA,85000,51-22-9,Yes,2018,Digital,1,0,2016,1,0,14,204,Yes,Personal,1
637648372,20,FALSE,209,0.063413584,0.055914903,0.001603456,2,No,M,BD,NA,S,Gov,1,New Jersey,Car,Nic Dowd,New Jersey Devils,NHL,0.042,0.023,0.49,Yes,Frank,1,57,21.5,45,No,Yes,3957.09,2.00E+05,NA,51-22-9,Yes,2018,Digital,0.730496454,0.269503546,2005,0.65,0.02,0,209,Yes,Personal,1
698221113,20,FALSE,32,0.86,0.072324146,0.071561045,4,No,M,NA,65,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.15,No,David,1,23.36618115,5.5,0,NA,NA,1128.8,NA,NA,51-22-9,Yes,2018,Digital,0.725531915,0.274468085,2005,0.43,0.031,0,203,Yes,Personal,1
193681667,29,FALSE,32,0.458061557,0.110631101,0.058756349,2,No,M,NA,92,S,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.18,Yes,Frank,2,64,23.5,30,NA,NA,4084.1325,NA,NA,51-22-9,Yes,2018,Digital,0.54751773,0.45248227,1996,0.98,0.021,0,226,No,Personal,1
783497522,18,FALSE,NA,0.8,0.041646667,0.049329464,4,No,M,NA,67,NA,NA,1,Delaware,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.2,No,David,1,22.11689884,13.5,45,NA,NA,2345.8,2200000,NA,51-22-9,Yes,2018,Digital,0.675886525,0.324113475,2007,0.83,0.089,0,207,Yes,Personal,1
576367119,NA,TRUE,209,0.799931269,0.01,0.051915327,2,No,M,BD,65,NA,Gov,0,New Jersey,Car,Ethen Frank,New Jersey Devils,NCAA FB,0.042,0.023,0.23,Yes,Ivy,1,39.01087367,10,30,Yes,No,1927.62,NA,NA,51-22-9,Yes,2018,Digital,0.968191489,0.031808511,2019,0.99,0.067,0,Club,No,Personal,1
316893819,8,FALSE,32,0.843882105,0.026730073,0.038571807,8,No,M,BD,57,M,Gov,1,Virginia,Car,Connor McMichael,Washington Capitals,NHL,0.042,0.023,0.43,No,Jack,3,75.19673918,14,-30,No,No,2628.08,NA,NA,51-22-9,Yes,2018,Digital,0.858865248,0.141134752,2017,0.95,0.099,0,433,Yes,Personal,1
873902351,14,FALSE,40,0.631871189,0.096632965,0.05719401,6,No,M,NA,77,D,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.15,No,David,4,74,18,-60,NA,NA,3067.6,1150000,120000,51-22-9,Yes,2018,Physical,0.817021277,0.182978723,2011,0.98,0.162,0,Suite,Yes,Personal,1
845353610,17,FALSE,39,0.728507251,0.01192301,0.02618485,4,No,F,NA,75,D,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.12,No,Frank,2,58,19,-15,NA,NA,2956.41,NA,NA,51-22-9,Yes,2018,Digital,0.54893617,0.45106383,2008,0.71,0.036,0,Club,Yes,Personal,1
704213887,1,TRUE,32,0.918293723,0.098385919,0.020846228,2,No,M,NA,50,S,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,No,Ivy,0,61.48530461,5,45,NA,NA,1070.04,650000,55000,51-22-9,Yes,2018,Digital,0.655319149,0.344680851,2016,0.96,0.017,0,401,No,Personal,1
509414515,30,FALSE,54,0.123358522,0.003,0.199184818,2,No,M,SC,52,S,Gov,3,Virginia,Car,T.J. Oshie,Washington Capitals,MLB,0.042,0.023,0.46,No,Frank,2,72,10.5,60,Yes,No,1770.5475,8.00E+05,NA,51-22-9,Yes,2018,Digital,0.588652482,0.411347518,1995,0.95,0.092,0,202,No,Shared,1
506334879,NA,FALSE,32,0.660504807,0.01,0.083667045,2,No,M,NA,48,M,NA,2,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.22,No,David,3,77,13,45,NA,NA,1913.55,1450000,NA,51-22-9,Yes,2018,Digital,0.870212766,0.129787234,1997,0.99,0.107,0,103,Yes,Personal,1
666060737,37,FALSE,NA,0.17186645,0.140041032,0.027029153,6,No,M,NA,85,D,NA,1,Delaware,NA,NA,New Jersey Devils,NA,0.042,0.023,0.18,No,Frank,5,75,13,30,NA,NA,1837.79,NA,NA,51-22-9,Yes,2018,Digital,0.836879433,0.163120567,1988,0.85,0.005,0,Club,Yes,Business,1
626047445,11,FALSE,85,0.96,0.271880093,0.090099716,2,No,M,HS,NA,NA,Finance,2,Delaware,Car,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0.13,No,Emma,1,77.32364451,8.5,-15,No,Yes,841.12,NA,NA,51-22-9,Yes,2018,Digital,0.890780142,0.109219858,2014,0.99,0.248,0,210,Yes,Personal,1
870373219,17,FALSE,136,0.0755091,0.043030696,0.089837003,4,No,M,NA,91,M,NA,0,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.2,Yes,Frank,4,61,18,60,NA,NA,2497.83,NA,75000,51-22-9,Yes,2018,Digital,0.475886525,0.524113475,2008,0.55,0.017,0,Suite,Yes,Business,1
149853573,19,FALSE,39,0.84,0.054238864,0.015561469,2,No,F,NA,62,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Emma,4,76,NA,30,NA,NA,661.85,NA,95000,51-22-9,Yes,2018,Digital,0.641843972,0.358156028,2006,0.61,0.024,0,433,No,Personal,1
279484401,1,FALSE,240,0.826524871,0.096307113,0.276595014,2,No,F,NA,28,D,NA,0,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.13,Yes,Ivy,3,52,7,30,NA,NA,1345.97,450000,NA,51-22-9,Yes,2018,Digital,0.753191489,0.246808511,2025,0.63,0.3,0,Suite,Yes,Personal,0
800370419,1,TRUE,999,0.211801617,0.055880344,0.026334443,2,No,M,NA,42,M,NA,2,Texas,NA,NA,Dallas Stars,NA,0.042,0.023,0.23,No,NA,0,58,11,45,NA,NA,2311.4925,NA,NA,51-22-9,Yes,2018,Digital,0.736879433,0.263120567,2018,0.52,0.118,0,Club,No,Personal,0
765119841,16,FALSE,NA,0.182195651,0.038991081,0.021923549,4,No,M,NA,47,S,NA,1,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.2,Yes,Frank,3,62,24,45,NA,NA,3993.84,NA,NA,51-22-9,Yes,2018,Digital,0.49787234,0.50212766,2009,0.93,0.004,0,Club,Yes,Personal,1
923415902,2,FALSE,198,0.573677353,0.125596564,0.086751524,4,No,M,NA,69,M,NA,2,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.26,No,Grace,2,72.05658793,12,30,NA,NA,2383.2,NA,NA,51-22-9,Yes,2018,Digital,0.606382979,0.393617021,2023,0.76,0.098,0,407,No,Shared,1
355025425,23,FALSE,247,0.15892534,0.012887458,0.097508573,8,No,M,NA,58,M,NA,1,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,David,2,NA,36,45,NA,NA,8963.22,2450000,120000,51-22-9,Yes,2018,Digital,0.85035461,0.14964539,2002,0.87,0.062,0,419,Yes,Business,1
671202964,6,FALSE,251,0.76,0.043028133,0.006620119,2,No,M,NA,26,M,NA,0,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Alice,0,53,15,0,NA,NA,2193.6375,NA,120000,51-22-9,Yes,2018,Digital,0.64751773,0.35248227,2019,0.53,0.04,0,101,Yes,Personal,1
922428167,1,FALSE,32,0.741625682,0.01,0.078919164,2,No,M,SC,NA,M,Tech,0,Virginia,Walk,Nicklas Backstrom,Washington Capitals,NHL,0.042,0.023,0,Yes,Alice,2,70.4427705,7,30,No,No,1499.29,2800000,NA,51-22-9,Yes,2018,Physical,0.969503546,0.030496454,2024,0.84,0.075,0,Club,Yes,Personal,1
524419193,19,FALSE,999,0.021525521,0.020036371,0.231557347,2,No,M,HS,76,M,Gov,1,Washington,Car,John Carlson,Seattle Kraken,NHL,0.042,0.023,0.34,Yes,David,3,55,20,45,No,No,3637.4175,NA,115000,51-22-9,Yes,2018,Physical,0.953368794,0.046631206,2006,0.81,0.08,0,Club,Yes,Personal,0
368417881,39,FALSE,259,0.088948169,0.019795485,0.281183473,2,No,NA,NA,81,M,NA,2,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.19,No,Emma,2,45,20,45,NA,NA,2661.05,NA,105000,51-22-9,Yes,2018,Digital,0.668794326,0.331205674,1986,0.83,0.095,0,Club,Yes,Personal,1
784236114,43,FALSE,85,0.104533864,0.020476949,0.002766221,2,No,M,NA,73,M,NA,1,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.26,Yes,David,3,36,9,30,NA,NA,1179.25,NA,NA,51-22-9,Yes,2018,Digital,0.714184397,0.285815603,1982,0.84,0.017,0,417,Yes,Personal,1
451218087,2,FALSE,37,0.64078977,0.071276983,0.135798368,4,No,M,NA,20,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.27,No,Ivy,3,38,7,30,NA,NA,1428.05,5.00E+05,NA,51-22-9,Yes,2018,Digital,0.34964539,0.65035461,2023,0.23,0.107,0,Suite,Yes,Personal,1
985855711,2,FALSE,2,0.802342686,0.298940927,0.214224209,6,No,M,MD,30,M,Finance,1,District of Columbia,Car,John Carlson,Washington Capitals,NHL,0.042,0.023,0.43,No,Ivy,4,69.37553162,12,60,No,No,1944.72,NA,NA,51-22-9,Yes,2018,Digital,0.746808511,0.253191489,2023,0.93,0.154,0,427,Yes,Personal,1
812398950,30,FALSE,999,0.092106264,0.046235842,0.033870805,4,No,M,NA,84,S,NA,0,Nevada,NA,NA,Vegas Golden Knights,NA,0.042,0.023,0.23,No,Emma,4,74,44,30,NA,NA,9448.77,NA,130000,51-22-9,Yes,2018,Digital,0.526241135,0.473758865,1995,0.48,0.007,0,Club,No,Personal,0
915980310,18,FALSE,32,0.96,0.092205196,0.000987982,2,No,M,NA,70,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Frank,3,69,16,45,NA,NA,2152.2375,NA,NA,51-22-9,Yes,2018,Physical,0.64893617,0.35106383,2007,0.86,0.025,0,Suite,Yes,Personal,1
945660619,1,FALSE,35,0.60300949,0,1,2,No,M,NA,94,S,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.56,No,Ivy,0,57.83709612,10,30,NA,NA,2044.62,NA,NA,51-22-9,Yes,2018,Digital,0.434042553,0.565957447,2025,0.78,0.24,0,101,Yes,Business,1
143871556,22,FALSE,NA,0.034055875,0.077468819,0.060486325,2,No,M,NA,77,M,NA,0,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0,No,Emma,2,73.79328177,13,30,NA,NA,1957.79,9.00E+05,NA,51-22-9,Yes,2018,Digital,0.888652482,0.111347518,2003,0.73,0.01,0,417,Yes,Personal,1
876047326,16,FALSE,85,0.93,0.138819989,0.010296761,2,No,M,NA,63,M,NA,0,Delaware,NA,NA,New York Islanders,NA,0.042,0.023,0.66,No,David,1,50,12,15,NA,NA,1490.61,NA,45000,51-22-9,Yes,2018,Digital,0.3,0.7,2009,0.58,0.136,0,Club,Yes,Personal,1
431343429,29,FALSE,NA,0.132844999,0.061052999,0.006661153,6,No,M,NA,78,M,NA,1,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0,No,NA,3,51,21,30,NA,NA,4211.91,3750000,NA,51-22-9,Yes,2018,Digital,0.772340426,0.227659574,1996,0.77,0.02,0,Club,Yes,Personal,1
662255555,3,FALSE,251,0.79,0.154731758,0.133784493,4,No,NA,NA,25,M,NA,0,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Grace,1,72,9,-15,NA,NA,2113.54,NA,80000,51-22-9,Yes,2018,Digital,0.902836879,0.097163121,2022,0.68,0.01,0,402,Yes,Personal,1
827369693,4,FALSE,37,0.771370424,0.061767103,0.00900276,2,No,M,NA,27,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Bob,1,57.81353723,12,30,NA,NA,2039.22,NA,70000,51-22-9,Yes,2018,Digital,0.480141844,0.519858156,2021,0.79,0.061,0,102,Yes,Personal,1
163678010,15,FALSE,1,0.702089538,0.208653401,0.034163315,4,No,M,NA,34,M,NA,4,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.13,Yes,Frank,3,51,11.5,60,NA,NA,1631.49,NA,NA,51-22-9,Yes,2018,Digital,0.587943262,0.412056738,2010,0.67,0.15,0,216,Yes,Personal,1
114516343,4,FALSE,132,0.99,0,1,4,No,M,NA,77,M,NA,1,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.08,No,David,1,55.09151587,7,30,NA,NA,1380.67,3250000,NA,51-22-9,Yes,2018,Digital,0.69858156,0.30141844,2021,0.81,0.334,0,Club,Yes,Personal,1
883889178,NA,FALSE,0,0.946730261,0.079512547,0.136983723,8,No,M,NA,84,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.12,No,Frank,3,68.56522521,24,30,NA,NA,5040.78,NA,NA,51-22-9,Yes,2018,Digital,0.675886525,0.324113475,2003,0.68,0.048,0,Suite,Yes,Personal,1
917888107,27,FALSE,197,0.024955225,0.004589073,0.046180878,2,No,M,NA,NA,M,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.63,Yes,Frank,2,59,19,30,NA,NA,3469.6,NA,115000,51-22-9,Yes,2018,Physical,0.867375887,0.132624113,1998,0.43,0.033,0,Club,Yes,Shared,1
363406943,15,FALSE,999,0.062395476,0.046363062,0.003043151,2,No,M,AD,65,M,Manufact,0,New Hampshire,Car,Nic Dowd,Washington Capitals,NHL,0.042,0.023,0.22,No,Emma,2,72,23,-30,Yes,Yes,3499.34,2150000,NA,51-22-9,Yes,2018,Digital,0.378014184,0.621985816,2010,0.58,0.012,0,Club,No,Personal,0
814819464,12,FALSE,2,0.932203231,0.213744089,0.165157849,4,No,M,NA,79,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.61,No,NA,2,74.97986049,27,60,NA,NA,4080.0825,NA,65000,51-22-9,Yes,2018,Digital,0.519858156,0.480141844,2013,0.98,0.223,0,112,Yes,Personal,1
893257023,1,TRUE,NA,0.632677558,0.106611163,0.06660011,2,No,M,NA,NA,NA,NA,2,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.16,No,Alice,2,77.7893646,8,30,NA,NA,1377.31,3.00E+05,NA,51-22-9,Yes,2018,Digital,0.545390071,0.454609929,2019,0.97,0.088,0,107,No,Personal,0
852676255,15,FALSE,NA,0.055751827,0.014846637,0.035130522,2,No,M,NA,86,M,NA,0,West Virginia,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.24,Yes,Emma,3,56,10.5,30,NA,NA,2274.665,NA,55000,51-22-9,Yes,2018,Digital,0.697163121,0.302836879,2010,0.88,0.088,0,205,Yes,Personal,1
543232844,3,TRUE,1,0.705,0.08,0.061,9,Yes,M,NA,95,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.15,No,Charlie,4,58,13.5,60,NA,NA,2256.93,NA,70000,51-22-9,Yes,2018,Digital,1,0,2015,1,0,17,216,Yes,Business,1
949835499,27,FALSE,999,0.041660689,0.003,0.092165866,2,No,M,NA,83,D,NA,0,Kansas,NA,NA,Washington Capitals,NA,0.042,0.023,0.25,No,David,0,53,17.5,60,NA,NA,3871.395,NA,NA,51-22-9,Yes,2018,Digital,0.838297872,0.161702128,1998,0.83,0.081,0,212,No,Personal,0
296533534,24,FALSE,32,0.622503758,0.065360945,0.067074976,2,No,M,NA,92,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.18,No,Emma,1,68,28,45,NA,NA,5595.71,1850000,105000,51-22-9,Yes,2018,Digital,0.403546099,0.596453901,2001,0.87,0.004,0,Club,Yes,Personal,1
475740912,1,FALSE,206,0.793514498,0.058405329,0.135529052,2,No,M,BD,53,M,Finance,4,New York,Public,Nicklas Backstrom,New York Rangers,NHL,0.042,0.023,0.48,Yes,Alice,0,NA,8,30,Yes,Yes,981.28,NA,60000,51-22-9,Yes,2018,Digital,0.694326241,0.305673759,2025,0.92,0.142,0,Club,No,Personal,1
582666936,34,FALSE,NA,0.95,0.010539189,0.19097033,4,No,M,NA,54,D,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,David,3,74,13,45,NA,NA,1202.46,NA,NA,51-22-9,Yes,2018,Digital,0.513475177,0.486524823,1991,0.86,0.314,0,Club,Yes,Personal,1
931580507,1,FALSE,251,0.628781514,0,1,2,No,M,NA,18,M,NA,0,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.38,Yes,Alice,2,NA,NA,30,NA,NA,835.05,NA,70000,51-22-9,Yes,2018,Digital,0.307092199,0.692907801,2025,0.48,0.205,0,424,Yes,Personal,0
314022492,30,FALSE,37,0.97,0.02585746,0.130494377,2,No,F,NA,74,NA,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.12,Yes,NA,1,60,14.5,45,NA,NA,3035.04,3650000,NA,51-22-9,Yes,2018,Digital,0.453191489,0.546808511,1995,0.52,0.045,0,227,No,Personal,1
862344404,47,FALSE,999,0.168694638,0.034021255,0.066815362,4,No,M,NA,86,M,NA,1,Hawaii,NA,NA,Washington Capitals,NA,0.042,0.023,0.26,No,David,6,25,NA,45,NA,NA,4462.95,NA,NA,51-22-9,Yes,2018,Digital,0.943971631,0.056028369,1978,0.95,0.061,0,Suite,Yes,Personal,1
387729295,4,FALSE,1,0.860436899,0.014360826,0.017119239,2,No,M,NA,52,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,No,NA,1,34,10,60,NA,NA,1554.58,NA,NA,51-22-9,Yes,2018,Digital,0.610638298,0.389361702,2021,0.9,0.048,0,Club,Yes,Personal,1
203879897,30,FALSE,999,0.114541936,0.056030481,0.013887516,6,No,M,SC,62,M,Tech,0,Oregon,Uber/Taxi,John Carlson,Philadelphia Flyers,Other,0.042,0.023,0.21,Yes,Emma,3,35,17,0,Yes,No,2890.29,NA,95000,51-22-9,Yes,2018,Digital,0.745390071,0.254609929,1995,1,0.062,0,107,Yes,Shared,0
262580514,28,FALSE,NA,0.93,0.111586885,0.043171596,6,No,M,MD,NA,M,Gov,NA,Virginia,Car,John Carlson,Washington Capitals,NHL,0.042,0.023,0,No,David,3,58,13,30,No,No,1817.05,1550000,NA,51-22-9,Yes,2018,Digital,0.610638298,0.389361702,1997,0.5,0.053,0,Club,Yes,Personal,1
945201561,13,FALSE,NA,0.922562766,0.033969907,0.01912774,2,No,M,NA,32,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.17,Yes,David,2,42,13,30,NA,NA,2175.1475,NA,NA,51-22-9,Yes,2018,Digital,0.84893617,0.15106383,2012,0.99,0.164,0,406,Yes,Personal,1
139584106,22,FALSE,135,0.189905621,0.081052395,0.095153825,6,No,M,NA,98,D,NA,0,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0,Yes,Emma,4,NA,11,30,NA,NA,1321.09,1700000,NA,51-22-9,Yes,2018,Digital,0.642553191,0.357446809,2003,0.99,0.08,0,412,Yes,Personal,1
717283320,7,FALSE,999,0.18265629,0.048416569,0.154949491,4,No,M,NA,44,M,NA,2,Rhode Island,NA,NA,Washington Capitals,NA,0.042,0.023,0.24,Yes,Grace,1,57,4,30,NA,NA,1215.73,NA,NA,51-22-9,Yes,2018,Digital,0.629078014,0.370921986,2018,0.99,0.013,0,428,No,Personal,0
169053595,49,FALSE,38,0.005673811,0.060553621,0.149504061,2,No,F,PHD,89,S,Tech,0,Maryland,Uber/Taxi,Connor McMichael,Washington Capitals,NHL,0.042,0.023,0.26,Yes,David,1,78,18,30,No,No,3520.695,NA,NA,51-22-9,Yes,2018,Digital,0.581560284,0.418439716,1976,0.35,0.046,0,422,Yes,Personal,1
290733905,5,TRUE,32,0.609439087,0.049799127,0.004501467,2,No,M,NA,31,M,NA,2,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.07,Yes,Emma,3,72,12,-60,NA,NA,2058.8625,NA,NA,51-22-9,Yes,2018,Digital,0.721276596,0.278723404,2015,0.99,0.028,0,Club,Yes,Shared,1
588629935,23,FALSE,NA,0.098293645,0.008915068,0.099306787,2,No,NA,BD,99,M,Gov,0,New Jersey,Car,Aliaksei Protas,New Jersey Devils,NHL,0.042,0.023,0,No,Frank,3,52,10.5,30,No,No,2081.35,3650000,130000,51-22-9,Yes,2018,Physical,0.935460993,0.064539007,2002,0.97,0.076,0,203,Yes,Personal,1
346671425,1,FALSE,1,0.95708837,0.148668935,0.093976265,2,No,M,NA,19,D,NA,NA,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.31,Yes,Ivy,1,19,12,45,NA,NA,2111.985,NA,NA,51-22-9,Yes,2018,Digital,0.35177305,0.64822695,2024,0.59,0.041,0,Club,Yes,Business,1
463361881,1,FALSE,36,0.656078421,0.3,0,2,No,M,NA,26,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,NA,1,31,16,30,NA,NA,3341.8,NA,NA,51-22-9,Yes,2018,Digital,0.570921986,0.429078014,2024,0.86,0.096,0,Club,Yes,Personal,1
435162332,7,FALSE,0,0.988,0.091,0.062,7,Y,M,NA,34,NA,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.29,Yes,Emma,3,10,21,45,NA,NA,4288.77,NA,80000,51-22-9,Yes,2018,Digital,1,0,2018,1,0,8,105,Yes,Business,1
602097726,7,FALSE,85,0.670391335,0.081875232,0.126653654,2,No,F,NA,48,NA,NA,NA,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.26,No,Grace,1,57,NA,-30,NA,NA,895.68,850000,NA,51-22-9,Yes,2018,Digital,0.442553191,0.557446809,2018,0.36,0.146,0,407,Yes,Shared,1
683675366,13,FALSE,1,0.741447449,0.104527992,0.04539382,2,No,NA,HS,57,S,Gov,NA,District of Columbia,Car,Alexander Alexeyev,Washington Capitals,NFL,0.042,0.023,0.48,Yes,David,1,26,11,45,No,No,1138.84,950000,NA,51-22-9,Yes,2018,Digital,0.808510638,0.191489362,2012,0.95,0.132,0,423,No,Personal,1
139470519,4,FALSE,32,0.846100818,0.088403777,0.008022481,2,No,M,PHD,NA,M,Finance,3,Virginia,Public,Ethen Frank,Washington Capitals,MLB,0.042,0.023,0.39,No,Frank,2,37,NA,15,No,No,1450.6,7.00E+05,140000,51-22-9,Yes,2018,Physical,0.803546099,0.196453901,2021,0.98,0.029,0,226,Yes,Shared,1
802982005,8,FALSE,37,0.782940744,0.01,0.159197542,2,No,M,NA,NA,U,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.33,No,Charlie,1,74.57345446,14.5,30,NA,NA,2580.4575,NA,1.00E+05,51-22-9,Yes,2018,Digital,0.673758865,0.326241135,2017,0.95,0.247,0,223,Yes,Personal,1
711571387,NA,FALSE,999,0.147751502,0.06042285,0.056027163,4,No,M,NA,96,M,NA,2,Michigan,NA,NA,Detroit Red Wings,NA,0.042,0.023,0.29,No,David,2,77,20.5,30,NA,NA,3348.55,9.00E+05,NA,51-22-9,Yes,2018,Digital,0.257446809,0.742553191,1979,0.43,0.027,0,210,No,Personal,0
