"Cust_ID","Concession_Total","Most_Purch_Concession"
499440745,941.65,"Beer"
954968739,770.18,"Beer"
430541128,862.85,"Peanuts"
881474760,959.12,"Soda"
456863703,1155.29,"Beer"
101344499,962.41,"Burger"
588125100,1310.1,"Beer"
174179934,683.68,"Popcorn"
428380662,1995.59,"Peanuts"
184677596,848.09,"Soda"
969883541,709.87,"Soda"
638182110,781.61,"Popcorn"
932112602,769.17,"Beer"
936785077,1327.17,"Popcorn"
971794554,832.08,"Popcorn"
555128567,933.55,"Hot Dog"
605949146,928.68,"Hot Dog"
158711218,2110.72,"Soda"
172033788,2404.79,"Hot Dog"
699858097,897.89,"Beer"
371614695,890.92,"Candy"
571155156,622.57,"Soda"
680092992,607.97,"Beer"
707854091,767.4,"Beer"
572633285,661.47,"Specialty"
460740606,2379.09,"Hot Dog"
520514175,1382.96,"Popcorn"
670355458,1345.6,"Burger"
899743894,804.91,"Hot Dog"
392740808,2574.68,"Popcorn"
344604155,854.92,"Specialty"
564392242,940.25,"Soda"
141252220,894.58,"Soda"
316975429,1156.09,"Hot Dog"
327636612,2159.51,"Popcorn"
782479449,0,""
495265089,1222.92,"Specialty"
711850167,2113.58,"Soda"
402571336,825.05,"Beer"
197396844,691.72,"Beer"
239567588,2587.19,"Peanuts"
977165973,756.1,"Popcorn"
647055138,900.36,"Burger"
361092856,1277.52,"Peanuts"
973093530,811.45,"Peanuts"
150034861,871.36,"Popcorn"
361178105,1267.32,"Hot Dog"
353640002,935.06,"Beer"
983726674,1778.83,"Specialty"
328481531,967.65,"Beer"
882965825,1824.95,"Hot Dog"
848657552,909.53,"Popcorn"
551153565,938.05,"Popcorn"
221185434,997.62,"Hot Dog"
808269778,781.06,"Soda"
834013231,953.35,"Hot Dog"
148304452,763.02,"Soda"
153289253,1332.44,"Specialty"
552491351,1958.14,"Candy"
119955763,1225.51,"Popcorn"
677824868,1246.13,"Burger"
856355141,897.96,"Soda"
990089890,530.5,"Beer"
140280162,1299.29,"Hot Dog"
524901676,966.72,"Popcorn"
217525155,805.32,"Beer"
276170995,1310.77,"Specialty"
143561513,2619.7,"Hot Dog"
919367173,810.54,"Hot Dog"
827986143,743.43,"Hot Dog"
652508943,678.03,"Burger"
278191198,869.83,"Beer"
641522750,671.67,"Soda"
118639517,835.23,"Popcorn"
752525412,1244.09,"Specialty"
787832370,1799.06,"Beer"
511896125,779.39,"Beer"
519555377,740.96,"Beer"
991549878,820.98,"Beer"
114102662,788.09,"Popcorn"
475875344,991.23,"Beer"
246788570,1914.2,"Burger"
563385305,771.84,"Hot Dog"
868171526,1323.34,"Soda"
597504147,1318.65,"Popcorn"
217649464,1062.71,"Burger"
734261504,894.28,"Hot Dog"
576817588,2243.72,"Hot Dog"
379013961,812.01,"Burger"
266558086,956.26,"Hot Dog"
765456560,657.53,"Burger"
599414308,819.62,"Soda"
100659535,792.38,"Beer"
720229416,2409.63,"Beer"
340162405,891.39,"Peanuts"
353262289,806.63,"Beer"
309548387,909.97,"Burger"
628874779,764.87,"Candy"
640082045,1001.2,"Popcorn"
533243615,832.18,"Specialty"
721947970,777.5,"Burger"
233372909,931.42,"Beer"
194889724,793.22,"Soda"
203230668,817.58,"Specialty"
167863728,763.01,"Beer"
593471438,719.19,"Popcorn"
354207474,662.65,"Specialty"
127007764,683.01,"Burger"
398821067,722.76,"Hot Dog"
919373666,805.78,"Beer"
250908965,1406.42,"Hot Dog"
482105455,958.91,"Hot Dog"
795794572,1762.38,"Popcorn"
650703557,1465.98,"Burger"
917227889,1208.22,"Hot Dog"
636753135,1514.36,"Soda"
142012029,828.36,"Popcorn"
260475678,983.44,"Burger"
490019919,770.71,"Hot Dog"
948795878,867.93,"Beer"
231478056,1266.49,"Specialty"
275735305,826.06,"Burger"
553652810,1392.04,"Candy"
190933494,647.17,"Beer"
250047450,965.39,"Beer"
837770678,1222.05,"Popcorn"
477891413,945.41,"Beer"
469591588,1388.16,"Soda"
832805594,823.78,"Hot Dog"
655612172,703.01,"Hot Dog"
638609986,1225.98,"Beer"
865480169,2189.52,"Beer"
648579642,1341.19,"Hot Dog"
321963841,1210.97,"Peanuts"
883996943,868.4,"Soda"
446508626,899.95,"Beer"
831826430,774.77,"Hot Dog"
672773262,759.46,"Burger"
754690408,964.63,"Beer"
405012534,827.37,"Popcorn"
427076034,771.66,"Beer"
775319175,1280.1,"Candy"
192031871,832.42,"Beer"
275639394,923.9,"Popcorn"
628797757,458.6,"Beer"
541261419,760.57,"Beer"
104724785,1265.51,"Peanuts"
878025428,1442.66,"Hot Dog"
274591032,1284.14,"Beer"
916912725,1845.32,"Popcorn"
286845097,938.16,"Peanuts"
881023213,638.07,"Popcorn"
579849077,1139.46,"Specialty"
350775979,952.89,"Peanuts"
518417002,914.16,"Beer"
209981905,955.45,"Specialty"
810531063,860.59,"Burger"
881755049,903.7,"Beer"
907611599,989.23,"Burger"
926472942,958.98,"Soda"
422456125,1922.67,"Popcorn"
267979768,0,"Beer"
775846761,894,"Beer"
198812782,1689.95,"Soda"
994201338,889.07,"Burger"
705790900,1701.2,"Soda"
808972589,1401.01,"Burger"
848305534,813.13,"Burger"
764685320,917.48,"Hot Dog"
837375164,590.56,"Specialty"
317908982,856.85,"Beer"
821434925,910.34,"Candy"
643821223,751.55,"Popcorn"
536512722,1252.05,"Burger"
636795473,1417.99,"Candy"
540561371,883.98,"Popcorn"
561649176,929.01,"Beer"
773256267,1532.62,"Burger"
798488685,496.93,"Beer"
836596006,766.19,"Beer"
405630578,1447.29,"Popcorn"
504339441,923.53,"Beer"
960320830,880.94,"Popcorn"
256444125,657.71,"Popcorn"
629777932,844.46,"Candy"
377054343,762.95,"Soda"
217363778,1221.19,"Specialty"
734888647,1171.54,"Candy"
649359003,1763.34,"Hot Dog"
735757289,2272.21,"Hot Dog"
590966553,1239.09,"Soda"
607966528,983.32,"Beer"
336272800,987,"Beer"
945045178,881.79,"Burger"
637821249,1193.04,"Hot Dog"
466884092,0,""
870662355,1271.41,"Popcorn"
793480749,1265.25,"Peanuts"
704287413,1292.02,"Beer"
682574655,821.16,"Soda"
132618455,861.57,"Peanuts"
806687339,1383.44,"Popcorn"
133452877,848.41,"Hot Dog"
778544113,954.68,"Beer"
752696503,0,""
996685444,903.71,"Candy"
467633812,1240.87,"Popcorn"
696585160,1322.29,"Burger"
636548218,862.29,"Popcorn"
956525880,906.92,"Beer"
614502097,753.65,"Popcorn"
515057478,770.67,"Soda"
743250434,1392.41,"Hot Dog"
752250304,795.48,"Hot Dog"
548715479,1063.97,"Soda"
607440934,855.73,"Soda"
891171896,962.69,"Popcorn"
355289663,978.1,"Beer"
937005513,1115.42,"Specialty"
659905367,754.48,"Hot Dog"
102737477,795.35,"Popcorn"
283870854,786.31,"Soda"
298866595,1289.17,"Burger"
844180594,1427.67,"Soda"
249602333,949.03,"Specialty"
584961404,829.93,"Beer"
436696152,660.84,"Burger"
301368727,1390.07,"Soda"
175967012,840.26,"Specialty"
952953126,1260.68,"Hot Dog"
919330215,936.42,"Soda"
796883218,776.19,"Peanuts"
201622772,1414.04,"Popcorn"
665383890,1268.02,"Burger"
781123738,800.31,"Peanuts"
418317555,926.84,"Beer"
729182720,1203.56,"Beer"
865723954,986.93,"Beer"
427860205,932.83,"Beer"
616387167,624.2,"Specialty"
187018518,909.79,"Specialty"
601476103,910.72,"Candy"
748456327,1908.06,"Soda"
324673780,1030.76,"Burger"
303211524,929.95,"Soda"
840619130,931.9,"Hot Dog"
703389168,1426.48,"Specialty"
234981655,752.25,"Beer"
635422216,1034.56,"Beer"
745479900,842.5,"Beer"
858708578,868.23,"Soda"
942125971,655.9,"Beer"
650705014,976.38,"Hot Dog"
244907461,712.83,"Popcorn"
105361211,989.15,"Popcorn"
736508623,466.79,"Hot Dog"
303415363,1035.08,"Beer"
449069390,1848.22,"Specialty"
940862817,778.99,"Candy"
222189973,830.72,"Beer"
864352721,1195.1,"Burger"
644484309,1310.28,"Specialty"
818145928,857.65,"Specialty"
941709579,2771.67,"Soda"
825006136,897.22,"Candy"
539380623,989.04,"Popcorn"
684225880,809.19,"Specialty"
729953995,1887.01,"Beer"
470547071,832.2,"Specialty"
268069889,972.44,"Hot Dog"
481399850,658.25,"Beer"
500084640,963.47,"Popcorn"
112629180,1209.29,"Specialty"
976247620,562.52,"Hot Dog"
361760639,790.04,"Popcorn"
569282572,816.12,"Peanuts"
282524006,682.63,"Hot Dog"
445048986,963.78,"Popcorn"
666635498,1688.71,"Popcorn"
811506333,785.41,"Specialty"
513889629,2452.39,"Popcorn"
180559897,1136.61,"Popcorn"
888846324,2016,"Hot Dog"
882040093,883.27,"Soda"
796881612,869.97,"Hot Dog"
537987448,640.06,"Candy"
494411988,1496.77,"Popcorn"
931025246,1137.73,"Specialty"
477505906,923.68,"Hot Dog"
990736471,822.01,"Beer"
739917344,1498.55,"Candy"
740204348,717.18,"Beer"
194733130,784.15,"Beer"
553415472,710.72,"Specialty"
747850573,967.57,"Beer"
711466067,349.48,"Hot Dog"
137222968,2199.34,"Soda"
542152068,922.04,"Beer"
580069974,2224.39,"Soda"
582657698,803.38,"Hot Dog"
386137755,870.44,"Peanuts"
164010233,985.16,"Popcorn"
339508738,942.87,"Peanuts"
655583653,652.38,"Candy"
767467197,997.33,"Popcorn"
611736044,1283.76,"Beer"
913521037,658.28,"Hot Dog"
581392355,755.25,"Soda"
417474348,1313.47,"Candy"
938394668,1057.04,"Burger"
893947496,830.26,"Beer"
932453798,971.88,"Popcorn"
227925663,975.89,"Specialty"
361183785,1293.36,"Beer"
583490839,1243.59,"Beer"
228847674,2433.4,"Soda"
891589747,1301.12,"Beer"
343334686,926.42,"Soda"
788724880,872.82,"Soda"
513200256,927.1,"Burger"
182625631,772.94,"Burger"
667338394,751.77,"Burger"
834196991,791.45,"Soda"
156503468,1406.24,"Soda"
229376194,738.7,"Burger"
448707148,885,"Beer"
294599353,1014.78,"Peanuts"
892391359,797.13,"Popcorn"
745571656,703.17,"Popcorn"
366794736,0,""
891245251,921.45,"Popcorn"
959713141,1190.56,"Soda"
125641316,1624.01,"Beer"
214402487,879.82,"Burger"
315905907,869.16,"Beer"
917649651,775.09,"Beer"
714185999,1361.37,"Beer"
141408948,1217.66,"Burger"
325298630,2501.79,"Specialty"
967468196,719.29,"Specialty"
533265338,1335.53,"Candy"
125581314,891,"Hot Dog"
355172913,757.6,"Beer"
947261139,1236.66,"Hot Dog"
381775173,1259.68,"Soda"
470451981,1422.56,"Specialty"
798052170,937.41,"Beer"
918032116,767.4,"Popcorn"
345987948,803.18,"Beer"
492311707,993.33,"Beer"
900868771,1190.98,"Peanuts"
544211176,953.85,"Popcorn"
662997089,1415.12,"Popcorn"
472441310,2078.85,"Beer"
215095679,0,""
849197856,930.69,"Beer"
744971508,747.93,"Specialty"
198298098,935.71,"Beer"
553951031,1196.12,"Soda"
144041843,752.55,"Beer"
215776667,778.63,"Popcorn"
485332439,1690.4,"Peanuts"
617069669,1357.84,"Beer"
770871189,1096.06,"Popcorn"
394496660,1331.5,"Candy"
491514666,1282.21,"Soda"
131327627,1266.1,"Soda"
446019523,855.39,"Burger"
456787963,923.22,"Popcorn"
346270863,853.85,"Peanuts"
183134681,1217.45,"Burger"
482363939,940.78,"Soda"
691245123,909.19,"Specialty"
747849326,724.79,"Specialty"
239064270,910.92,"Beer"
848316434,1134.77,"Popcorn"
285434032,939.41,"Popcorn"
515946004,927.82,"Hot Dog"
642100197,1120.54,"Specialty"
389220353,778.48,"Popcorn"
303945532,1074.9,"Beer"
869194210,780.39,"Burger"
151722852,758.9,"Beer"
616248991,880.85,"Beer"
955328256,960.52,"Popcorn"
192110934,907.9,"Hot Dog"
249018304,490.16,"Popcorn"
256766790,935.53,"Beer"
945733888,2485.81,"Specialty"
927058183,765.36,"Popcorn"
625543441,933.45,"Hot Dog"
899102666,2830.36,"Soda"
371552213,1327.42,"Soda"
201679292,1294.08,"Hot Dog"
662989612,797.65,"Hot Dog"
153098211,579.29,"Peanuts"
664901025,913.32,"Beer"
453168918,2640.11,"Popcorn"
143209490,975.33,"Burger"
676849142,641.09,"Beer"
992186322,1006.67,"Hot Dog"
409746768,1256.36,"Popcorn"
816482391,758.47,"Specialty"
423230557,585.61,"Popcorn"
371427904,1249.15,"Peanuts"
819378879,1271.81,"Beer"
283092844,769.9,"Hot Dog"
859826507,778.88,"Popcorn"
564449115,995.04,"Specialty"
410176648,777.63,"Burger"
260979321,770.23,"Hot Dog"
133219564,779.56,"Soda"
226538891,844.07,"Peanuts"
223391492,2520.81,"Soda"
911093107,759.57,"Soda"
435020437,0,""
169976022,852.83,"Specialty"
350087403,0,""
246536987,878.94,"Burger"
264251333,882.86,"Hot Dog"
330611548,619.48,"Popcorn"
283541519,2471.33,"Hot Dog"
969356505,1121.04,"Popcorn"
217473856,1857.41,"Candy"
732139602,1861.71,"Beer"
356510084,772.27,"Popcorn"
265435427,1682.24,"Soda"
206464613,869.51,"Popcorn"
757373279,771.28,"Hot Dog"
781592737,1011.97,"Soda"
753293135,1617.72,"Beer"
533453084,1124.27,"Burger"
971120274,1343.89,"Hot Dog"
233192841,901.56,"Beer"
533074629,905.26,"Specialty"
598072063,782.88,"Popcorn"
709188163,2055.88,"Beer"
705859144,1295.36,"Hot Dog"
928206169,821.15,"Burger"
390281606,1226.93,"Burger"
991853485,1715.01,"Burger"
121731323,2008.29,"Specialty"
412790183,931.55,"Soda"
829722028,1138.04,"Beer"
869463195,1240.64,"Beer"
133875496,380.55,"Beer"
280610090,797.66,"Soda"
219236196,915.71,"Specialty"
448983650,979.05,"Hot Dog"
259773896,1766.97,"Popcorn"
796748274,889.72,"Beer"
503687037,908.28,"Beer"
301907525,1805.86,"Beer"
169943674,753.43,"Beer"
549346063,898.45,"Specialty"
385832979,860.37,"Popcorn"
634875929,765.5,"Burger"
569987888,1265.78,"Soda"
535489904,952.41,"Soda"
507763783,1105.42,"Beer"
126157105,885.79,"Burger"
588827105,1689.23,"Soda"
571840898,1296.42,"Hot Dog"
749750508,890.89,"Candy"
258928077,1022.35,"Soda"
671804877,862.31,"Hot Dog"
217203474,980.95,"Candy"
145856877,806.08,"Beer"
197127287,900.2,"Beer"
163575112,690.47,"Hot Dog"
337986863,2001.51,"Beer"
712547788,840.75,"Specialty"
707064946,636.72,"Beer"
605951899,1149.93,"Popcorn"
629430625,872.35,"Beer"
796644826,1301.03,"Popcorn"
352009198,982.39,"Hot Dog"
858310751,968.08,"Beer"
902755766,732.49,"Soda"
198162047,776.79,"Beer"
979157340,795.3,"Popcorn"
547131353,972.97,"Soda"
269917154,477.16,"Candy"
381364800,977.89,"Beer"
828895028,1215.19,"Soda"
456878776,1789.11,"Beer"
822614378,783.59,"Specialty"
626004338,887.37,"Peanuts"
645058670,753.3,"Specialty"
327259491,871.74,"Popcorn"
146089166,845.51,"Hot Dog"
869196308,1257.27,"Specialty"
623381790,916.43,"Hot Dog"
845067600,962.84,"Soda"
569124140,1983.58,"Hot Dog"
936278037,645.46,"Candy"
528298223,897.5,"Popcorn"
954172993,772.25,"Beer"
937334890,995.7,"Beer"
109596870,2400.74,"Specialty"
447929247,680.33,"Peanuts"
413723949,932.98,"Beer"
510567001,798.04,"Soda"
822958879,1226.14,"Popcorn"
148692626,0,""
861172254,982.48,"Burger"
122184732,596.72,"Specialty"
495423944,1445.11,"Popcorn"
579496147,1387.83,"Candy"
784218544,1234.18,"Soda"
623059098,773.78,"Beer"
767635966,1746.29,"Soda"
780311188,773.92,"Burger"
841531362,590.64,"Specialty"
213123473,467.06,"Burger"
171283534,984.27,"Beer"
909058982,1071.72,"Popcorn"
530772916,835.06,"Specialty"
109822420,1839.14,"Popcorn"
157355662,803.21,"Hot Dog"
414025181,1732.23,"Popcorn"
942004722,1351.65,"Candy"
324110385,897.5,"Burger"
823970518,968.53,"Beer"
633345054,1228.02,"Specialty"
626586531,1022.09,"Beer"
480470701,877.66,"Beer"
343408318,791.93,"Specialty"
316622453,1191.05,"Soda"
628268597,891.96,"Candy"
226038093,2367.03,"Soda"
156993981,814.99,"Burger"
691613303,737.09,"Hot Dog"
903760338,2513.97,"Hot Dog"
756459995,833.51,"Hot Dog"
814205167,971.91,"Burger"
271532025,1803.53,"Beer"
966227038,750.1,"Peanuts"
822065678,1707.37,"Beer"
826903010,645.67,"Popcorn"
616650913,1889.88,"Soda"
110848419,1328.49,"Popcorn"
970056824,1142.16,"Beer"
431415255,859.94,"Popcorn"
876491744,763,"Hot Dog"
776243789,782.51,"Beer"
506424160,0,""
553957013,982.5,"Hot Dog"
373783498,2585.85,"Popcorn"
558821992,992.08,"Beer"
312524279,2136.58,"Beer"
691451670,1161.29,"Burger"
177494643,680.1,"Beer"
249969416,1208.61,"Beer"
499122090,1826.19,"Popcorn"
881168314,839.14,"Popcorn"
974241301,1301.94,"Soda"
704546984,774.46,"Hot Dog"
701466478,950.8,"Hot Dog"
137800701,890.27,"Beer"
343486889,284.3,"Hot Dog"
502163709,863.77,"Soda"
741346356,881.13,"Beer"
931355491,1202.75,"Soda"
605967731,894.28,"Beer"
430570392,2152.31,"Specialty"
812317994,753.83,"Soda"
940752618,756.85,"Beer"
337691760,657.35,"Burger"
838916916,921.1,"Popcorn"
975287301,1313.82,"Beer"
988792946,1325.93,"Peanuts"
164099526,1104.6,"Popcorn"
942570194,669.42,"Soda"
818053044,745.18,"Candy"
185428984,1182.22,"Burger"
265319933,961.91,"Peanuts"
187485990,852.82,"Specialty"
634764878,855.99,"Soda"
291879658,542.2,"Popcorn"
494773134,930.85,"Beer"
138016001,734.37,"Hot Dog"
442461066,793.78,"Soda"
178134372,750.99,"Specialty"
902947610,994.1,"Beer"
622057442,752.49,"Burger"
219255532,1407.95,"Beer"
793689783,1818.71,"Beer"
261706566,2706.67,"Burger"
426400781,775.1,"Beer"
700523741,771.49,"Soda"
107470560,1793.66,"Popcorn"
316597097,860.02,"Candy"
495518057,795.34,"Popcorn"
563567878,767.01,"Popcorn"
324089173,789.28,"Hot Dog"
620374520,1235.6,"Popcorn"
638316835,784.55,"Specialty"
411886028,780.54,"Popcorn"
328652836,917.62,"Hot Dog"
931535619,1839.95,"Burger"
311548275,1844.77,"Burger"
613209389,710.28,"Soda"
492571055,694.09,"Specialty"
571428898,955.32,"Popcorn"
406313968,1955.13,"Peanuts"
621286169,1965.29,"Hot Dog"
692111976,839.02,"Soda"
747727890,837.14,"Soda"
410507111,902.89,"Soda"
728339908,1916.33,"Hot Dog"
906444748,764.77,"Soda"
456425236,841.08,"Specialty"
953780378,939.97,"Beer"
773959479,766.96,"Soda"
186691768,838.95,"Beer"
668011313,952.02,"Hot Dog"
123013917,1099.79,"Burger"
658135443,1364.34,"Popcorn"
976860807,1074.79,"Popcorn"
319699537,1890.71,"Beer"
881207681,499.77,"Popcorn"
576343957,2600.72,"Beer"
625474276,752.97,"Popcorn"
884650238,855,"Popcorn"
620144820,756.31,"Burger"
375671563,1157.68,"Candy"
679697729,676.54,"Soda"
393485186,859.34,"Beer"
372386810,2604.28,"Hot Dog"
909370844,1609.59,"Popcorn"
836795768,1298.38,"Burger"
332743963,1197.69,"Specialty"
262533557,952.79,"Popcorn"
866883903,729.82,"Beer"
681430431,969.72,"Hot Dog"
502502671,1821.56,"Beer"
523235360,902.7,"Burger"
773351711,2632.44,"Specialty"
960450231,836.7,"Hot Dog"
959985229,888.93,"Specialty"
393498366,1272.87,"Soda"
965337865,855.46,"Beer"
749178734,869.12,"Popcorn"
394351981,1588.39,"Beer"
738853240,928.42,"Specialty"
156045338,1000.77,"Burger"
998279995,788.93,"Hot Dog"
930669616,913.08,"Beer"
519718060,717.16,"Soda"
168150536,1827.99,"Peanuts"
787697241,1898.83,"Specialty"
421748444,2004.13,"Soda"
205234554,835.38,"Beer"
250350109,1367.95,"Hot Dog"
448661264,786.27,"Specialty"
378579191,1299.67,"Soda"
116290885,1264.92,"Soda"
820258680,870.93,"Beer"
410703098,1341.24,"Candy"
175363530,845.61,"Soda"
830201118,825.08,"Beer"
617593081,955.99,"Beer"
174712183,712.68,"Burger"
722385567,791.66,"Burger"
685092841,1574.42,"Hot Dog"
631885417,0,"Burger"
254439398,793.88,"Peanuts"
768396618,923.99,"Hot Dog"
707468199,883.55,"Specialty"
138360992,913.3,"Candy"
539867396,958.05,"Beer"
853431788,1204.2,"Beer"
862371524,870.16,"Soda"
989487010,932.83,"Hot Dog"
920593128,777.16,"Beer"
727468415,850.95,"Soda"
827085767,916.37,"Hot Dog"
806901959,1171.53,"Hot Dog"
898649055,2728.23,"Hot Dog"
397048933,1154.07,"Specialty"
194650058,608.58,"Popcorn"
536225106,1208.59,"Soda"
502840950,2481.18,"Popcorn"
361731009,2634.38,"Beer"
599477109,2434.74,"Beer"
993968108,762.91,"Popcorn"
595986145,1190.52,"Hot Dog"
339089905,2004.25,"Candy"
653790652,1268.08,"Hot Dog"
951994888,1308.17,"Popcorn"
588896677,1855.44,"Beer"
908792920,906.44,"Candy"
570604316,956.27,"Popcorn"
159542198,952.05,"Soda"
936302874,859.54,"Popcorn"
234778874,768.05,"Hot Dog"
149368346,970.63,"Popcorn"
660636265,755.33,"Specialty"
504249189,1489.82,"Popcorn"
560099849,1379.49,"Specialty"
870351005,958.31,"Soda"
462293238,963.46,"Popcorn"
983548453,828.9,"Burger"
695893830,842.68,"Soda"
132248506,1447.2,"Peanuts"
430006488,901.55,"Specialty"
850210667,990.11,"Beer"
240900459,972.91,"Specialty"
636631276,911.34,"Beer"
650011992,889.01,"Popcorn"
557644772,1248.8,"Burger"
636593154,900.74,"Hot Dog"
549868916,964.65,"Beer"
242918568,1198.12,"Popcorn"
656432295,1460.39,"Soda"
150631951,1303.28,"Soda"
275268088,790.79,"Popcorn"
432235387,1277.28,"Popcorn"
794429224,1965.99,"Peanuts"
254999189,882.15,"Beer"
885929976,865.75,"Specialty"
565687072,1232.84,"Hot Dog"
311466209,1137.07,"Beer"
816872475,1240.59,"Burger"
730866859,923.42,"Popcorn"
513775793,752.21,"Hot Dog"
504115394,859.26,"Hot Dog"
494597136,992.13,"Beer"
863441226,1268.68,"Soda"
211992336,1308.49,"Beer"
198395520,808.23,"Hot Dog"
904467628,1994.61,"Hot Dog"
957134272,760.05,"Popcorn"
660963152,958.4,"Popcorn"
656078921,978.42,"Beer"
156963173,1692.29,"Hot Dog"
220908519,847.95,"Beer"
296321552,1805.62,"Hot Dog"
520002952,874.31,"Specialty"
333932781,726.76,"Beer"
760528737,840.21,"Beer"
616860726,738.01,"Popcorn"
701135151,781.27,"Soda"
497516550,1882.32,"Beer"
785205129,1173.01,"Peanuts"
808893149,889.35,"Burger"
150308326,930.87,"Popcorn"
518307590,1100,"Specialty"
925210928,1969.05,"Soda"
668254312,830.77,"Hot Dog"
669898598,1150.91,"Beer"
210269415,1452.43,"Beer"
118095899,673.61,"Hot Dog"
559057254,985.31,"Hot Dog"
683430248,909.76,"Popcorn"
667248834,710.35,"Beer"
830332067,832.1,"Burger"
637350955,2468.53,"Soda"
236093287,924.52,"Hot Dog"
933272160,736.3,"Popcorn"
834884775,1284.04,"Beer"
937824395,909.57,"Hot Dog"
131867313,731.94,"Specialty"
293825106,666.93,"Beer"
363288510,797.09,"Popcorn"
200241246,1140.87,"Specialty"
580317723,1361.72,"Hot Dog"
821570798,830.47,"Beer"
601407636,953.9,"Beer"
570945377,932.69,"Specialty"
602558036,772.83,"Soda"
182221436,607.09,"Peanuts"
300877058,630.39,"Popcorn"
669621555,1292.56,"Hot Dog"
616264497,875.25,"Soda"
118071389,1869.44,"Specialty"
331655908,1051.18,"Popcorn"
457620935,1342.98,"Beer"
848261887,715.93,"Burger"
436349065,807.39,"Hot Dog"
427746410,871.14,"Beer"
793192728,1265.85,"Beer"
708610192,682.43,"Burger"
809215597,1291.35,"Popcorn"
854490182,2366.91,"Soda"
205059057,946.76,"Burger"
357702457,1008.69,"Candy"
804762143,1879.14,"Peanuts"
369811023,852.12,"Beer"
889839354,801.74,"Specialty"
372537284,864.51,"Popcorn"
294152708,820.92,"Beer"
311299638,964.93,"Burger"
287745595,991.61,"Beer"
666923318,1904.34,"Specialty"
221132760,969.04,"Soda"
612222452,1321.71,"Burger"
381005813,859.18,"Specialty"
907900373,912.19,"Specialty"
728315649,1477.79,"Popcorn"
504891404,1257.41,"Beer"
558207382,797.1,"Specialty"
985732548,987.39,"Beer"
110641196,931.51,"Hot Dog"
148182888,1331.23,"Soda"
101871920,589.86,"Beer"
900008120,751.75,"Soda"
778790410,988.89,"Beer"
981870922,768.25,"Peanuts"
273691075,976.79,"Beer"
708310731,877.42,"Specialty"
686032832,831.73,"Soda"
429591544,735.43,"Beer"
